187.5159 	DATA 	Keypress: num_add
188.5157 	DATA 	Keypress: num_add
189.5156 	DATA 	Keypress: num_add
190.5153 	DATA 	Keypress: num_add
191.5156 	DATA 	Keypress: num_add
192.5151 	DATA 	Keypress: num_add
193.5152 	DATA 	Keypress: num_add
194.5156 	DATA 	Keypress: num_add
195.5155 	DATA 	Keypress: num_add
196.5150 	DATA 	Keypress: num_add
197.5160 	DATA 	Keypress: num_add
198.5161 	DATA 	Keypress: num_add
199.5159 	DATA 	Keypress: num_add
200.5159 	DATA 	Keypress: num_add
201.5158 	DATA 	Keypress: num_add
202.5157 	DATA 	Keypress: num_add
202.6334 	EXP 	Sound  started
203.5158 	DATA 	Keypress: num_add
204.5157 	DATA 	Keypress: num_add
205.5154 	DATA 	Keypress: num_add
206.5159 	DATA 	Keypress: num_add
207.5159 	DATA 	Keypress: num_add
208.5157 	DATA 	Keypress: num_add
209.5155 	DATA 	Keypress: num_add
210.5154 	DATA 	Keypress: num_add
211.5154 	DATA 	Keypress: num_add
212.5155 	DATA 	Keypress: num_add
213.5152 	DATA 	Keypress: num_add
214.5152 	DATA 	Keypress: num_add
215.5157 	DATA 	Keypress: num_add
216.5148 	DATA 	Keypress: num_add
216.6358 	EXP 	Sound  started
217.5154 	DATA 	Keypress: num_add
217.7789 	DATA 	Keypress: 1
218.5152 	DATA 	Keypress: num_add
219.5152 	DATA 	Keypress: num_add
220.5149 	DATA 	Keypress: num_add
221.5149 	DATA 	Keypress: num_add
222.5151 	DATA 	Keypress: num_add
223.5146 	DATA 	Keypress: num_add
224.5158 	DATA 	Keypress: num_add
225.5158 	DATA 	Keypress: num_add
226.5156 	DATA 	Keypress: num_add
227.5155 	DATA 	Keypress: num_add
228.5157 	DATA 	Keypress: num_add
229.5153 	DATA 	Keypress: num_add
230.5156 	DATA 	Keypress: num_add
231.5155 	DATA 	Keypress: num_add
232.5152 	DATA 	Keypress: num_add
233.5153 	DATA 	Keypress: num_add
234.5151 	DATA 	Keypress: num_add
234.6372 	EXP 	Sound  started
235.5153 	DATA 	Keypress: num_add
235.9592 	DATA 	Keypress: 1
236.5151 	DATA 	Keypress: num_add
237.5151 	DATA 	Keypress: num_add
238.5149 	DATA 	Keypress: num_add
239.5154 	DATA 	Keypress: num_add
240.5150 	DATA 	Keypress: num_add
241.5152 	DATA 	Keypress: num_add
242.5153 	DATA 	Keypress: num_add
243.5148 	DATA 	Keypress: num_add
244.5147 	DATA 	Keypress: num_add
245.5149 	DATA 	Keypress: num_add
